0,1,2
-0.8942881388571567,1.2819726790177253,-0.588145160260007
-1.0746546059478492,-0.30295876496478824,-0.543177472271111
1.4504759333218449,-0.3189983314914673,3.3650615182773342
0.6087657535652802,-0.32248258189801177,1.1285267122890652
-0.4734330489788744,-0.32084558493976456,-0.3851828928506654
-1.0746546059478492,-0.2359650399065393,-0.7251750743342781
1.08974299914046,-0.2443963251575483,-0.6309859981413201
-1.3752653844323366,-0.32278294831236903,-0.863420331327168
-1.6157540072199263,-0.3179770856826525,-0.12904937275175082
-0.172822270494387,-0.27712725333006166,-0.25574887201776186
0.7290100649590752,-0.22780708809259542,-0.04458303990774324
1.08974299914046,-0.31887818492572434,0.5919528137188597
1.6308424004125373,-0.25275251880496796,-0.5109708849277125
-1.3752653844323366,-0.321461336089197,-0.18222062544132372
0.3682771307776903,-0.08392556828716859,0.018007120401125436
-1.7359983186137213,-0.2996547344068581,-0.15578691696136446
1.1498651548373575,-0.19813088635409562,1.8908505579927148
-1.7359983186137213,-0.2598621918328049,-0.8843849966733424
1.08974299914046,-0.3221972338043724,0.7751657587006456
-0.6537995160695668,-0.3185778185113671,-0.25574887201776186
-0.05257795910059205,-0.30010528402839404,-0.10109648562351818
1.3903537776249475,-0.31737635285393795,-1.190651412165283
-1.315143228735439,-0.28613824576078023,0.09487756000376527
0.6688879092621777,1.9513212114280742,1.4487695713451219
-1.2550210730385416,-0.30997232074003084,-0.032429610721555105
-1.7359983186137213,-0.3197792841687962,0.7569356149213634
-1.675876162916824,-0.30992726577787727,-0.6385818913826877
-0.4734330489788744,-0.3071638947657902,-0.15457157404274577
1.5105980890187423,-0.2944043294838927,-0.4313659237581803
1.209987310534255,-0.31617488719650877,0.250745289316628
-1.1347767616447466,-0.3071638947657902,-0.7622430333521518
-1.435387540129234,-0.17440193961987008,-0.11659210783590802
-0.9544102945540542,-0.31917855134008166,-0.40766673684511334
-0.6537995160695668,-0.3056620626940038,0.09487756000376527
0.18791066368699785,-0.10554293912846241,-0.434708116784382
1.5105980890187423,-0.260114499620865,1.420512848487235
-0.5335552046757719,-0.2105810742292051,-0.8947154114816023
-1.1948989173416442,-0.2741235891864888,0.6065369287422855
-0.29306658188818197,-0.19768934772499042,-0.9162877482870861
1.08974299914046,-0.31842763530418844,-1.0323529970151828
-0.5936773603726694,-0.24408694775076029,-1.2122237489707668
1.3903537776249475,-0.32493957916745436,0.16779813512089406
0.969498687746665,-0.3192025806532302,0.690699425856638
1.0296208434435625,-0.32349481671439584,-0.23782256396813434
0.6688879092621777,-0.22642540258655192,-0.44807688888918895
0.48852144217148524,-0.3248554765714343,0.2413263816973322
1.6909645561094349,-0.2071298641282399,0.3014858561689635
1.33023162192805,-0.3226898347239183,0.4919908586624622
-0.5335552046757719,-0.0993043287022616,0.16779813512089406
-0.5936773603726694,-0.1927903715068231,-0.5158322566021877
-1.0746546059478492,-0.31975825851979117,1.732552142842615
-0.4734330489788744,-0.31737635285393795,-0.7230482242266951
0.18791066368699785,-0.23027009269032517,0.5807108917216356
1.6909645561094349,-0.30933254027744983,-0.7628507048114612
0.5486435978683827,-0.2561016043250517,0.07452056611690039
0.7891322206559727,-0.3228730582366762,0.7900537094537258
0.48852144217148524,-0.2646830727832393,0.18511677171121224
0.8492543763528702,1.5520651624719397,1.6489973171875714
-0.05257795910059205,-0.3197792841687962,0.09882742448927664
-1.555631851523029,-0.11986440976501778,0.29449763438690546
-1.1948989173416442,-0.23279317057092636,-0.7713581052417929
-0.23294442619128447,2.681800316488418,-1.0214149107476136
0.7891322206559727,-0.1389587027257104,0.3224505215151381
-1.0145324502509516,-0.21405030631503175,-0.2885631308204697
-0.23294442619128447,-0.2152517719724609,-0.6625849140254093
0.3081549750807928,-0.31882411897114005,0.21428500175806356
0.3682771307776903,-0.24408694775076029,-0.5371007576780169
1.5105980890187423,-0.08786637564353617,0.20942363008358852
1.33023162192805,-0.214885324946945,0.43942727743219867
-0.23294442619128447,-0.02487953855281342,-0.4073629011154587
-0.9544102945540542,-0.29815290233507163,0.250745289316628
0.1277885079901004,-0.32508075138220227,2.5656697135558106
-0.05257795910059205,-0.32473533000569144,-0.15457157404274577
1.3903537776249475,-0.3006849912081036,0.48287578677282117
-1.4955096958261316,-0.2511755951295922,0.4816604438542025
-1.1948989173416442,-0.324182655803274,-0.847013201925814
-1.1948989173416442,-0.2876400778325667,-0.38943659306583117
0.18791066368699785,-0.189900846600706,-0.981916265892502
-0.9544102945540542,-0.3071638947657902,-0.7622430333521518
1.6909645561094349,-0.32300822312313704,1.5693923560180392
-1.3752653844323366,-0.32476536664712713,-0.6899301296943325
-0.5936773603726694,-0.27644542156947066,1.2057009876213596
0.3682771307776903,-0.11492938957712757,-0.7765233126459229
0.3682771307776903,-0.2591052684686246,0.02043780623836313
0.9093765320497675,-0.13923503982691912,-0.3511532911293386
-1.0746546059478492,-0.30416023062221736,-0.4726875829912199
0.42839928647458775,-0.32188184906929723,0.7110564197435033
